TimeStamp,HMDPos,HMDRot,LeftControllerPos,LeftControllerRot,RightControllerPos,RightControllerRot,WaistPos,WaistRot,LeftHandPos,LeftHandRot,RightHandPos,RightHandRot,LeftFootPos,LeftFootRot,RightFootPos,RightFootRot
00:00:00.140,(1.57, 1.20, 0.00),(332.04, 51.98, 359.60),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.151,(1.57, 1.20, 0.00),(332.04, 51.98, 359.60),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.162,(1.57, 1.20, 0.00),(332.04, 51.98, 359.60),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.173,(1.57, 1.20, 0.00),(332.04, 51.97, 359.60),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.184,(1.57, 1.20, 0.00),(332.04, 51.97, 359.60),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.196,(1.57, 1.20, 0.00),(332.04, 51.98, 359.59),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.207,(1.57, 1.20, 0.00),(332.04, 51.98, 359.60),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.218,(1.57, 1.20, 0.00),(332.04, 51.98, 359.60),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.229,(1.57, 1.20, 0.00),(332.03, 51.98, 359.59),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.240,(1.57, 1.20, 0.00),(332.04, 51.98, 359.59),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.251,(1.57, 1.20, 0.00),(332.04, 51.98, 359.59),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.262,(1.57, 1.20, 0.00),(332.04, 51.98, 359.59),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.273,(1.57, 1.20, 0.00),(332.04, 51.97, 359.59),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.284,(1.57, 1.20, 0.00),(332.05, 51.98, 359.59),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.296,(1.57, 1.20, 0.00),(332.04, 51.97, 359.60),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.307,(1.57, 1.20, 0.00),(332.05, 51.97, 359.60),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.318,(1.57, 1.20, 0.00),(332.05, 51.97, 359.60),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.329,(1.57, 1.20, 0.00),(332.05, 51.97, 359.59),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.340,(1.57, 1.20, 0.00),(332.05, 51.97, 359.60),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.351,(1.57, 1.20, 0.00),(332.05, 51.97, 359.60),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.362,(1.57, 1.20, 0.00),(332.05, 51.97, 359.60),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.373,(1.57, 1.20, 0.00),(332.05, 51.97, 359.60),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.384,(1.57, 1.20, 0.00),(332.05, 51.97, 359.60),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.396,(1.57, 1.20, 0.00),(332.05, 51.97, 359.60),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.407,(1.57, 1.20, 0.00),(332.05, 51.97, 359.60),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.418,(1.57, 1.20, 0.00),(332.04, 51.97, 359.60),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.429,(1.57, 1.20, 0.00),(332.05, 51.97, 359.60),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.440,(1.57, 1.20, 0.00),(332.05, 51.97, 359.60),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.451,(1.57, 1.20, 0.00),(332.04, 51.97, 359.60),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.462,(1.57, 1.20, 0.00),(332.04, 51.98, 359.60),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.473,(1.57, 1.20, 0.00),(332.04, 51.97, 359.60),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.484,(1.57, 1.20, 0.00),(332.04, 51.97, 359.60),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.496,(1.57, 1.20, 0.00),(332.05, 51.98, 359.60),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.507,(1.57, 1.20, 0.00),(332.04, 51.97, 359.60),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.518,(1.57, 1.20, 0.00),(332.04, 51.98, 359.60),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.529,(1.57, 1.20, 0.00),(332.04, 51.98, 359.60),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.540,(1.57, 1.20, 0.00),(332.05, 51.98, 359.60),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.551,(1.57, 1.20, 0.00),(332.05, 51.98, 359.60),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.562,(1.57, 1.20, 0.00),(332.05, 51.97, 359.61),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.573,(1.57, 1.20, 0.00),(332.04, 51.98, 359.60),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.584,(1.57, 1.20, 0.00),(332.04, 51.97, 359.61),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.596,(1.57, 1.20, 0.00),(332.04, 51.97, 359.61),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.607,(1.57, 1.20, 0.00),(332.04, 51.97, 359.61),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.618,(1.57, 1.20, 0.00),(332.04, 51.98, 359.60),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
00:00:00.629,(1.57, 1.20, 0.00),(332.04, 51.97, 359.60),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.48, 0.00),(0.00, 0.00, 0.00),(0.00, 0.76, -0.29),(0.00, 0.00, 0.00),(0.00, 0.18, -0.32),(0.00, 0.00, 0.00),(0.00, 0.18, 0.40),(0.00, 0.00, 0.00),(0.00, 0.76, 0.34),(0.00, 0.00, 0.00)
